IId FId MId
merino16795 merino14812 merino14845
merino16796 0 merino14649
merino16797 merino14752 merino14649
merino16798 merino14842 merino14929
merino16799 merino14842 merino14929
merino16800 0 merino14727
merino16801 merino14840 merino14727
merino16802 merino14812 merino14889
merino16803 merino14812 merino14889
merino16804 merino15028 merino14663
merino16805 0 merino14663
merino16806 merino14842 merino14737
merino16807 merino14842 merino14737
merino16808 merino14840 merino14707
merino16809 merino14840 merino14707
merino16810 merino14812 merino14779
merino16811 0 merino14779
merino16812 merino15028 merino14817
merino16813 merino15028 0
merino16814 merino14752 merino15031
merino16815 merino14752 merino15031
merino16816 merino14840 merino14935
merino16817 merino14840 merino14935
merino16818 merino14812 merino14773
merino16819 merino14812 merino14773
merino16820 0 merino14741
merino16821 merino15028 merino14741
merino16822 merino14752 merino14911
merino16823 merino14752 merino14911
merino16824 merino14842 merino14933
merino16825 merino14842 merino14933
merino16826 merino14812 merino14717
merino16827 0 merino14717
merino16828 merino15028 0
merino16829 0 merino14979
merino16830 0 merino14791
merino16831 merino14752 merino14791
merino16832 merino14842 merino14851
merino16833 0 merino14851
merino16834 merino14840 merino14885
merino16835 0 merino14885
merino16836 0 merino14861
merino16837 merino15028 merino14861
merino16838 0 merino14659
merino16839 merino14752 0
merino16840 merino14842 merino14657
merino16841 merino14842 merino14657
merino16842 merino14840 merino14761
merino16843 merino14840 merino14761
merino16844 merino14812 merino15015
merino16845 merino14812 merino15015
merino16846 merino14752 merino14771
merino16847 merino14752 merino14771
merino16848 merino14842 merino14681
merino16849 merino14842 merino14681
merino16850 0 merino14665
merino16851 merino14840 merino14665
merino16852 merino14812 merino14811
merino16853 merino14812 0
merino16854 merino15028 merino14721
merino16855 merino15028 merino14721
merino16856 merino14842 merino14645
merino16857 0 merino14645
merino16858 0 merino14977
merino16859 0 merino14977
merino16860 merino14812 merino14999
merino16861 merino14812 merino14999
merino16862 merino15028 merino14985
merino16863 merino15028 merino14985
merino16864 merino14752 merino14843
merino16865 merino14752 merino14843
merino16866 merino14840 merino14661
merino16867 merino14840 merino14661
merino16868 merino14812 merino14637
merino16869 merino14812 merino14637
merino16870 merino15028 merino14867
merino16871 merino15028 merino14867
merino16872 0 merino15035
merino16873 merino14752 merino15035
merino16874 merino14842 merino14705
merino16875 merino14842 merino14705
merino16876 merino14812 merino14883
merino16877 merino14812 merino14883
merino16878 merino15028 merino15021
merino16879 merino15028 merino15021
merino16880 merino14752 merino14803
merino16881 merino14752 merino14803
merino16882 merino14842 merino14917
merino16883 merino14842 merino14917
merino16884 merino14840 merino15029
merino16885 merino14840 merino15029
merino16886 0 merino14981
merino16887 merino15028 merino14981
merino16888 0 merino15011
merino16889 merino14752 merino15011
merino16890 merino14842 merino14731
merino16891 0 merino14731
merino16892 merino14840 merino14989
merino16893 merino14840 merino14989
merino16894 0 merino14815
merino16895 merino14812 merino14815
merino16896 merino14752 merino14823
merino16897 merino14752 merino14823
merino16898 merino14842 merino14715
merino16899 merino14842 0
merino16900 0 merino14893
merino16901 0 merino14893
merino16902 merino14812 merino14673
merino16903 merino14812 merino14673
merino16904 merino15028 merino14997
merino16905 merino15028 merino14997
merino16906 merino14842 merino14739
merino16907 0 merino14739
merino16908 merino14840 merino15001
merino16909 merino14840 merino15001
merino16910 0 merino14941
merino16911 merino14812 merino14941
merino16912 merino15028 merino14757
merino16913 0 merino14757
merino16914 0 merino14755
merino16915 merino14752 merino14755
merino16916 merino14840 merino14951
merino16917 merino14840 merino14951
merino16918 merino14812 merino14953
merino16919 merino14812 merino14953
merino16920 merino15028 0
merino16921 merino15028 merino14969
merino16922 merino14752 0
merino16923 merino14752 merino14767
merino16924 merino14842 merino14769
merino16925 merino14842 merino14769
merino16926 merino14812 merino14855
merino16927 0 merino14855
merino16928 0 merino14781
merino16929 merino15028 merino14781
merino16930 merino14752 merino14937
merino16931 merino14752 merino14937
merino16932 merino14842 merino14699
merino16933 merino14842 merino14699
merino16934 0 merino14647
merino16935 merino14840 merino14647
merino16936 merino15028 merino14939
merino16937 0 merino14939
merino16938 0 merino14919
merino16939 0 merino14919
merino16940 merino14842 merino14959
merino16941 merino14842 merino14959
merino16942 merino14840 merino14733
merino16943 merino14840 merino14733
merino16944 merino14812 merino15005
merino16945 0 merino15005
merino16946 merino14752 merino15025
merino16947 0 merino15025
merino16948 merino14842 merino14785
merino16949 merino14842 merino14785
merino16950 merino14840 merino14683
merino16951 merino14840 merino14683
merino16952 0 merino14697
merino16953 0 merino14697
merino16954 merino15028 merino14689
merino16955 merino15028 merino14689
merino16956 0 merino14877
merino16957 merino14842 merino14877
merino16958 0 merino14891
merino16959 0 merino14891
merino16960 merino14812 0
merino16961 merino14812 merino14743
merino16962 0 merino14651
merino16963 merino15028 merino14651
merino16964 merino14752 merino15033
merino16965 merino14752 merino15033
merino16966 0 merino14679
merino16967 0 merino14679
merino16968 merino14812 merino15027
merino16969 merino14812 merino15027
merino16970 merino15028 merino14693
merino16971 0 merino14693
merino16972 merino14752 merino15017
merino16973 merino14752 merino15017
merino16974 0 0
merino16975 merino14842 merino14971
merino16976 0 merino14783
merino16977 0 merino14783
merino16978 0 merino14995
merino16979 merino15028 merino14995
merino16980 merino14752 merino14805
merino16981 merino14752 merino14805
merino16982 merino14842 merino14685
merino16983 merino14842 merino14685
merino16984 merino14840 merino14871
merino16985 merino14840 merino14871
merino16986 merino15028 merino14887
merino16987 merino15028 merino14887
merino16988 0 merino14925
merino16989 0 merino14925
merino16990 0 merino14775
merino16991 merino14842 merino14775
merino16992 0 merino14695
merino16993 merino14840 merino14695
merino16994 merino14812 merino15009
merino16995 0 merino15009
merino16996 0 merino14879
merino16997 0 merino14879
merino16998 merino14842 0
merino16999 merino14842 merino14983
merino17000 0 merino14691
merino17001 merino14840 merino14691
merino17002 merino14812 merino14831
merino17003 merino14812 merino14831
merino17004 merino15028 merino14827
merino17005 merino15028 merino14827
merino17006 merino14842 merino15023
merino17007 merino14842 merino15023
merino17008 0 merino14829
merino17009 0 merino14829
merino17010 merino14812 merino14819
merino17011 0 merino14819
merino17012 0 merino14797
merino17013 merino15028 merino14797
merino17014 merino14752 merino14967
merino17015 merino14752 merino14967
merino17016 merino14840 merino14655
merino17017 merino14840 merino14655
merino17018 merino14812 merino14813
merino17019 merino14812 merino14813
merino17020 0 merino14899
merino17021 0 merino14899
merino17022 merino14752 merino14643
merino17023 merino14752 merino14643
merino17024 0 merino14765
merino17025 0 merino14765
merino17026 merino14812 merino14853
merino17027 merino14812 merino14853
merino17028 merino15028 merino14719
merino17029 merino15028 merino14719
merino17030 merino14752 merino14835
merino17031 merino14752 merino14835
merino17032 0 merino14799
merino17033 merino14842 merino14799
merino17034 merino14840 merino14947
merino17035 0 merino14947
merino17036 merino16678 merino15693
merino17037 0 merino15693
merino17038 merino16678 merino15579
merino17039 merino16678 merino15579
merino17040 merino16754 merino15449
merino17041 merino16754 merino15449
merino17042 0 merino15505
merino17043 merino16652 merino15505
merino17044 merino16944 merino15373
merino17045 merino16944 merino15373
merino17046 merino16754 merino15441
merino17047 merino16754 0
merino17048 merino16802 merino15563
merino17049 merino16802 merino15563
merino17050 merino16652 merino15439
merino17051 0 merino15439
merino17052 0 merino15171
merino17053 merino16678 merino15171
merino17054 merino16944 merino15379
merino17055 merino16944 merino15379
merino17056 0 merino15211
merino17057 0 0
merino17058 0 merino15037
merino17059 0 merino15037
merino17060 merino16754 merino15177
merino17061 merino16754 merino15177
merino17062 merino16678 merino15083
merino17063 merino16678 merino15083
merino17064 merino16652 merino15339
merino17065 merino16652 merino15339
merino17066 merino16754 merino15065
merino17067 merino16754 merino15065
merino17068 0 merino15111
merino17069 merino16678 merino15111
merino17070 merino16652 merino15731
merino17071 merino16652 merino15731
merino17072 merino16802 merino15465
merino17073 merino16802 merino15465
merino17074 merino16802 merino15263
merino17075 merino16802 merino15263
merino17076 merino16652 merino15107
merino17077 0 0
merino17078 0 merino15487
merino17079 merino16944 merino15487
merino17080 merino16678 merino15547
merino17081 0 merino15547
merino17082 merino16802 merino15135
merino17083 0 merino15135
merino17084 merino16652 merino15277
merino17085 merino16652 merino15277
merino17086 merino16652 merino15059
merino17087 0 merino15059
merino17088 merino16944 merino15469
merino17089 merino16944 merino15469
merino17090 merino16802 merino15157
merino17091 merino16802 merino15157
merino17092 0 merino15097
merino17093 merino16652 merino15097
merino17094 merino16802 merino15125
merino17095 merino16802 merino15125
merino17096 0 merino15615
merino17097 merino16802 merino15615
merino17098 merino16944 merino15595
merino17099 merino16944 merino15595
merino17100 merino16944 merino15481
merino17101 merino16944 merino15481
merino17102 merino16754 merino15541
merino17103 merino16754 merino15541
merino17104 merino16754 merino15637
merino17105 merino16754 merino15637
merino17106 merino16678 merino15673
merino17107 merino16678 merino15673
merino17108 0 merino15513
merino17109 merino16802 merino15513
merino17110 merino16754 0
merino17111 merino16754 merino15281
merino17112 0 merino15235
merino17113 merino16652 merino15235
merino17114 merino16944 merino15241
merino17115 merino16944 merino15241
merino17116 merino16754 merino15051
merino17117 merino16754 merino15051
merino17118 merino16802 merino15445
merino17119 0 merino15445
merino17120 merino16652 0
merino17121 merino16652 merino15657
merino17122 0 merino15315
merino17123 merino16678 merino15315
merino17124 0 merino15515
merino17125 merino16802 merino15515
merino17126 merino16754 0
merino17127 merino16754 merino15189
merino17128 0 merino15365
merino17129 merino16944 merino15365
merino17130 merino16652 merino15437
merino17131 0 merino15437
merino17132 merino16678 merino15705
merino17133 merino16678 merino15705
merino17134 0 merino15647
merino17135 0 merino15647
merino17136 merino16944 merino15311
merino17137 merino16944 merino15311
merino17138 merino16678 merino15461
merino17139 merino16678 merino15461
merino17140 merino16652 merino15175
merino17141 0 merino15175
merino17142 merino16802 merino15205
merino17143 merino16802 merino15205
merino17144 0 merino15395
merino17145 0 merino15395
merino17146 merino16802 merino15231
merino17147 merino16802 merino15231
merino17148 0 merino15101
merino17149 merino16944 merino15101
merino17150 merino16652 merino15305
merino17151 0 merino15305
merino17152 merino16652 merino15161
merino17153 merino16652 merino15161
merino17154 merino16678 merino15369
merino17155 merino16678 0
merino17156 merino16678 merino15141
merino17157 merino16678 merino15141
merino17158 merino16652 merino15317
merino17159 0 merino15317
merino17160 merino16678 merino15417
merino17161 merino16678 merino15417
merino17162 merino16944 merino15559
merino17163 merino16944 merino15559
merino17164 merino16944 merino15053
merino17165 merino16944 merino15053
merino17166 merino16652 0
merino17167 merino16652 0
merino17168 merino16754 merino15105
merino17169 merino16754 merino15105
merino17170 merino16652 merino15593
merino17171 merino16652 merino15593
