IId sex Anho Population d_fibra p_vellongras peso_vivo
merino16692 M 2021 Espinar 21 1.36 46.5
merino16693 F 2021 Espinar 20.3 2.66 44.5
merino16694 M 2021 Espinar 21.6 0.86 43.5
merino16695 F 2021 Espinar 19.7 4.66 44.2
merino16696 M 2021 Espinar 20.8 0.96 43.5
merino16697 F 2021 Espinar 18.6 0.86 44.6
merino16698 M 2021 Espinar 21 2.26 47.4
merino16699 F 2021 Espinar 21.2 0.06 0
merino16700 M 2021 Espinar 18.2 0 0
merino16701 F 2021 Espinar 18 1.46 0
merino16702 M 2021 Espinar 20.6 1.16 43.6
merino16703 F 2021 Espinar 19.8 3.96 42.8
merino16704 M 2021 Espinar 19.6 1.56 0
merino16705 F 2021 Espinar 20.5 0 45.9
merino16706 M 2021 Espinar 20.7 0 0
merino16707 F 2021 Espinar 20.4 0 45
merino16708 M 2021 Espinar 19.6 1.96 46.8
merino16709 F 2021 Espinar 18.8 0 47.1
merino16710 M 2021 Espinar 18.6 2.56 43.7
merino16711 F 2021 Espinar 18.5 1.16 46.1
merino16712 M 2021 Espinar 19.8 0.96 44.6
merino16713 F 2021 Espinar 19.8 0 45.9
merino16714 M 2021 Espinar 20.4 2.26 45.1
merino16715 F 2021 Espinar 19.8 0 44.7
merino16716 M 2021 Espinar 19.4 1.66 44.6
merino16717 F 2021 Espinar 19.5 0 45.7
merino16718 M 2021 Espinar 19 1.56 46
merino16719 F 2021 Espinar 0 2.96 45.6
merino16720 M 2021 Espinar 19 1.86 0
merino16721 F 2021 Espinar 18.8 0 43.8
merino16722 M 2021 Espinar 18.9 0.46 44.1
merino16723 F 2021 Espinar 18.4 0.36 46
merino16724 M 2021 Espinar 22.4 1.36 0
merino16725 F 2021 Espinar 0 1.36 44.7
merino16726 M 2021 Espinar 20.5 3.16 44.6
merino16727 F 2021 Espinar 18.1 0.56 44.9
merino16728 M 2021 Espinar 20.3 0.46 45.2
merino16729 F 2021 Espinar 19.6 0.46 43.1
merino16730 M 2021 Espinar 20.3 0.66 0
merino16731 F 2021 Espinar 18.5 1.96 45.6
merino16732 M 2021 Espinar 20.4 0.36 44.8
merino16733 F 2021 Espinar 18.8 3.86 46.1
merino16734 M 2021 Espinar 20.5 0 46
merino16735 F 2021 Espinar 20.6 1.76 0
merino16736 M 2021 Espinar 0 0 45.3
merino16737 F 2021 Espinar 19.8 0.66 45.7
merino16738 M 2021 Espinar 19.5 0 46.3
merino16739 F 2021 Espinar 19.5 2.16 46
merino16740 M 2021 Espinar 21.1 1.06 45.8
merino16741 F 2021 Espinar 20.4 2.06 0
merino16742 M 2021 Espinar 0 4.46 44.7
merino16743 F 2021 Espinar 21 2.96 44.6
merino16744 M 2021 Espinar 20.6 0.06 43.4
merino16745 F 2021 Espinar 19.2 0 43.8
merino16746 M 2021 Espinar 22.3 0 44
merino16747 F 2021 Espinar 20.2 3.06 45.6
merino16748 M 2021 Espinar 19 0.46 44.6
merino16749 F 2021 Espinar 0 1.86 45.5
merino16750 M 2021 Espinar 19.6 2.36 47.1
merino16751 F 2021 Espinar 19.5 1.16 44.6
merino16752 M 2021 Espinar 18 1.66 44.2
merino16753 F 2021 Espinar 18.9 2.96 44.5
merino16754 M 2021 Espinar 0 2.36 0
merino16755 F 2021 Espinar 19.4 0.96 45.9
merino16756 M 2021 Espinar 21.9 2.26 45
merino16757 F 2021 Espinar 19.4 1.16 44
merino16758 M 2021 Espinar 20.5 2.86 44.3
merino16759 F 2021 Espinar 20 0 46.3
merino16760 M 2021 Espinar 20.8 1.86 45.1
merino16761 F 2021 Espinar 19.8 0 46.5
merino16762 M 2021 Espinar 19.8 1.76 44.2
merino16763 F 2021 Espinar 19.1 4.36 45.2
merino16764 M 2021 Espinar 19.1 2.16 45
merino16765 F 2021 Espinar 18.3 0.66 44
merino16766 M 2021 Espinar 19.7 0 45.8
merino16767 F 2021 Espinar 17.5 2.06 45.1
merino16768 M 2021 Espinar 20.6 2.86 45.1
merino16769 F 2021 Espinar 19.1 1.66 40.9
merino16770 M 2021 Espinar 18.6 0 46.2
merino16771 F 2021 Espinar 18.7 0 45
merino16772 M 2021 Espinar 21.2 3.26 45.5
merino16773 F 2021 Espinar 20.1 1.46 0
merino16774 M 2021 Espinar 18.8 1.86 0
merino16775 F 2021 Espinar 19.3 2.16 43.4
merino16776 M 2021 Espinar 21.2 1.96 44.7
merino16777 F 2021 Espinar 21.1 0.86 43.6
merino16778 M 2021 Espinar 18.2 0 0
merino16779 F 2021 Espinar 20.2 0 44.2
merino16780 M 2021 Espinar 0 0 44.5
merino16781 F 2021 Espinar 0 4.86 0
merino16782 M 2021 Espinar 19.4 1.96 43.3
merino16783 F 2021 Espinar 20 0.16 42.3
merino16784 M 2021 Espinar 18.7 2.06 46.1
merino16785 F 2021 Espinar 20 1.96 44.3
merino16786 M 2021 Espinar 19.8 1.66 47.3
merino16787 F 2021 Espinar 19.4 0 45.9
merino16788 M 2021 Espinar 20.3 0 0
merino16789 F 2021 Espinar 20.5 2.96 44.3
merino16790 M 2021 Espinar 0 0.06 0
merino16791 F 2021 Espinar 19.4 0.76 44.8
merino16792 M 2021 Espinar 21.1 0.96 0
merino16793 F 2021 Espinar 19.3 2.26 46.6
merino16794 M 2021 Espinar 22.1 2.56 0
merino16795 F 2021 Espinar 19.8 3.06 44.8
merino16796 M 2021 Espinar 0 0.96 0
merino16797 F 2021 Espinar 19 0 0
merino16798 M 2021 Espinar 21.9 1.16 45.6
merino16799 F 2021 Espinar 19.4 4.06 44.1
merino16800 M 2021 Espinar 21.1 0.26 45.5
merino16801 F 2021 Espinar 20.4 0.36 45.1
merino16802 M 2021 Espinar 17.7 3.96 45.3
merino16803 F 2021 Espinar 19.7 0.46 43.4
merino16804 M 2021 Espinar 20.3 0 43.8
merino16805 F 2021 Espinar 20.2 0 44.8
merino16806 M 2021 Espinar 19 0.36 47
merino16807 F 2021 Espinar 20.6 0.36 45.4
merino16808 M 2021 Espinar 19.2 1.26 46.3
merino16809 F 2021 Espinar 20.1 2.16 45.4
merino16810 M 2021 Espinar 19.7 2.16 42.9
merino16811 F 2021 Espinar 21.6 0 43.6
merino16812 M 2021 Espinar 20.3 0.66 45.3
merino16813 F 2021 Espinar 19.3 2.06 44.9
merino16814 M 2021 Espinar 0 2.96 44
merino16815 F 2021 Espinar 21.6 0.86 0
merino16816 M 2021 Espinar 19.6 1.06 46.5
merino16817 F 2021 Espinar 19.8 0 0
merino16818 M 2021 Espinar 20.5 0 47.4
merino16819 F 2021 Espinar 19.7 0 44.3
merino16820 M 2021 Espinar 18.7 0 45.4
merino16821 F 2021 Espinar 17.8 0 43.2
merino16822 M 2021 Espinar 20.8 2.06 0
merino16823 F 2021 Espinar 20.3 1.46 44.2
merino16824 M 2021 Espinar 20.4 3.56 45.4
merino16825 F 2021 Espinar 18.8 2.66 0
merino16826 M 2021 Espinar 20.3 0.96 44.8
merino16827 F 2021 Espinar 20.9 0 44.4
merino16828 M 2021 Espinar 19.6 0.96 42.9
merino16829 F 2021 Espinar 0 0.56 43.8
merino16830 M 2021 Espinar 0 2.26 44
merino16831 F 2021 Espinar 20.9 0 0
merino16832 M 2021 Espinar 18.7 2.46 0
merino16833 F 2021 Espinar 19 1.56 44.2
merino16834 M 2021 Espinar 20.9 0 44.3
merino16835 F 2021 Espinar 18.9 3.56 45.1
merino16836 M 2021 Espinar 18.8 2.26 45.6
merino16837 F 2021 Espinar 20.3 0.56 45.2
merino16838 M 2021 Espinar 18.7 0.56 0
merino16839 F 2021 Espinar 20.1 0 45.1
merino16840 M 2021 Espinar 21.1 0 46.1
merino16841 F 2021 Espinar 20.6 4.56 47
merino16842 M 2021 Espinar 21.3 1.46 44.7
merino16843 F 2021 Espinar 20.1 0.56 46
merino16844 M 2021 Espinar 20 0 44.9
merino16845 F 2021 Espinar 0 0 0
merino16846 M 2021 Espinar 20.2 0.76 44.2
merino16847 F 2021 Espinar 20.9 3.16 43.9
merino16848 M 2021 Espinar 19.3 2.96 46.6
merino16849 F 2021 Espinar 18.5 0 47.8
merino16850 M 2021 Espinar 0 0 45.8
merino16851 F 2021 Espinar 18.6 0.96 45.2
merino16852 M 2021 Espinar 20 0 46.8
merino16853 F 2021 Espinar 20.3 0.96 45.2
merino16854 M 2021 Espinar 20 0.76 44.1
merino16855 F 2021 Espinar 20 0 0
merino16856 M 2021 Espinar 20.3 0.76 45.8
merino16857 F 2021 Espinar 19.9 3.36 44.4
merino16858 M 2021 Espinar 21 3.56 46.2
merino16859 F 2021 Espinar 20.2 0 0
merino16860 M 2021 Espinar 20.9 3.46 43.8
merino16861 F 2021 Espinar 20.3 1.76 0
merino16862 M 2021 Espinar 19.4 1.06 44.9
merino16863 F 2021 Espinar 17.3 1.46 0
merino16864 M 2021 Espinar 20.5 2.86 44.5
merino16865 F 2021 Espinar 0 1.46 0
merino16866 M 2021 Espinar 19.4 0 0
merino16867 F 2021 Espinar 20.4 2.36 44.9
merino16868 M 2021 Espinar 17.1 0 44.2
merino16869 F 2021 Espinar 19.7 2.16 44.7
merino16870 M 2021 Espinar 20.1 0 45.4
merino16871 F 2021 Espinar 20.2 0.96 45.6
merino16872 M 2021 Espinar 0 1.86 45.5
merino16873 F 2021 Espinar 20.4 1.46 44.5
merino16874 M 2021 Espinar 19.2 0 0
merino16875 F 2021 Espinar 19 0 45.9
merino16876 M 2021 Espinar 20.7 1.76 45
merino16877 F 2021 Espinar 19.1 0.56 46.2
merino16878 M 2021 Espinar 20.9 0 0
merino16879 F 2021 Espinar 19.5 0.46 43.7
merino16880 M 2021 Espinar 20.5 1.76 46.4
merino16881 F 2021 Espinar 22 0.76 43.7
merino16882 M 2021 Espinar 20.5 3.76 45.5
merino16883 F 2021 Espinar 20.2 2.36 45.1
merino16884 M 2021 Espinar 20.5 0 45.3
merino16885 F 2021 Espinar 22.4 2.76 43.7
merino16886 M 2021 Espinar 18.9 1.26 0
merino16887 F 2021 Espinar 19.3 0 44.3
merino16888 M 2021 Espinar 19.5 1.76 0
merino16889 F 2021 Espinar 20.5 0.96 0
merino16890 M 2021 Espinar 20.7 2.46 45.7
merino16891 F 2021 Espinar 18.3 0 44.5
merino16892 M 2021 Espinar 18.6 1.96 45.1
merino16893 F 2021 Espinar 19 2.66 45.8
merino16894 M 2021 Espinar 19.8 0 44.7
merino16895 F 2021 Espinar 19.4 0 45
merino16896 M 2021 Espinar 20.4 1.46 45.2
merino16897 F 2021 Espinar 19.7 1.66 46.9
merino16898 M 2021 Espinar 20.5 2.76 44.9
merino16899 F 2021 Espinar 21.4 0.16 46
merino16900 M 2021 Espinar 0 1.16 45.3
merino16901 F 2021 Espinar 18.4 2.36 45.8
merino16902 M 2021 Espinar 19.4 0 45.3
merino16903 F 2021 Espinar 19.4 0 43.7
merino16904 M 2021 Espinar 19.4 0 46
merino16905 F 2021 Espinar 21.5 2.96 45.1
merino16906 M 2021 Espinar 18.7 0 45.3
merino16907 F 2021 Espinar 19.4 0 45.4
merino16908 M 2021 Espinar 21.6 4.56 44.8
merino16909 F 2021 Espinar 19.7 0 45.9
merino16910 M 2021 Espinar 18.1 0.26 0
merino16911 F 2021 Espinar 18.5 0 42.9
merino16912 M 2021 Espinar 18.9 2.06 0
merino16913 F 2021 Espinar 17.1 0 43.7
merino16914 M 2021 Espinar 18.7 0.86 43.6
merino16915 F 2021 Espinar 21.1 2.06 44.1
merino16916 M 2021 Espinar 20.3 1.36 44.5
merino16917 F 2021 Espinar 20.1 2.16 45.3
merino16918 M 2021 Espinar 20 1.26 42.9
merino16919 F 2021 Espinar 20.8 0 0
merino16920 M 2021 Espinar 18.6 0 44.5
merino16921 F 2021 Espinar 18.8 0 0
merino16922 M 2021 Espinar 17.9 3.06 44.9
merino16923 F 2021 Espinar 17.9 3.26 45.9
merino16924 M 2021 Espinar 0 0.46 45.1
merino16925 F 2021 Espinar 19.8 1.46 44.5
merino16926 M 2021 Espinar 20 2.46 44.4
merino16927 F 2021 Espinar 18.7 0 43.9
merino16928 M 2021 Espinar 19.3 1.46 46.3
merino16929 F 2021 Espinar 19.4 0.76 0
merino16930 M 2021 Espinar 20.6 0 44
merino16931 F 2021 Espinar 20.9 0 45.6
merino16932 M 2021 Espinar 19.3 0 44.8
merino16933 F 2021 Espinar 20.4 1.86 45.2
merino16934 M 2021 Espinar 19.3 1.66 0
merino16935 F 2021 Espinar 18.4 1.66 44.3
merino16936 M 2021 Espinar 18.6 0.86 44.8
merino16937 F 2021 Espinar 0 0 45.3
merino16938 M 2021 Espinar 20.6 1.06 45.7
merino16939 F 2021 Espinar 0 0.86 0
merino16940 M 2021 Espinar 20.7 0 44.7
merino16941 F 2021 Espinar 19.2 0 45.5
merino16942 M 2021 Espinar 19.6 3.06 0
merino16943 F 2021 Espinar 20.1 1.66 45.8
merino16944 M 2021 Espinar 0 2.46 43.1
merino16945 F 2021 Espinar 21.1 1.36 43.2
merino16946 M 2021 Espinar 20.5 0.16 45.5
merino16947 F 2021 Espinar 21.2 2.86 45.5
merino16948 M 2021 Espinar 0 1.06 45.8
merino16949 F 2021 Espinar 18.5 3.56 46.1
merino16950 M 2021 Espinar 20.8 3.56 0
merino16951 F 2021 Espinar 19.6 0 0
merino16952 M 2021 Espinar 20.1 0 43.5
merino16953 F 2021 Espinar 20.7 0 45.2
merino16954 M 2021 Espinar 20.9 1.06 45.6
merino16955 F 2021 Espinar 19.9 2.06 47.3
merino16956 M 2021 Espinar 0 2.56 0
merino16957 F 2021 Espinar 18.6 1.06 0
merino16958 M 2021 Espinar 0 1.16 45
merino16959 F 2021 Espinar 19 0 44.9
merino16960 M 2021 Espinar 19.1 1.76 43.8
merino16961 F 2021 Espinar 21.7 0.36 0
merino16962 M 2021 Espinar 19.3 0 46.4
merino16963 F 2021 Espinar 19.3 0 44.6
merino16964 M 2021 Espinar 19.6 4.66 46.1
merino16965 F 2021 Espinar 20.1 3.16 47.2
merino16966 M 2021 Espinar 18.9 1.56 45.6
merino16967 F 2021 Espinar 20.3 1.36 46.5
merino16968 M 2021 Espinar 18.7 2.96 45.7
merino16969 F 2021 Espinar 0 4.36 0
merino16970 M 2021 Espinar 18.7 2.36 0
merino16971 F 2021 Espinar 18.7 2.16 0
merino16972 M 2021 Espinar 20.9 3.26 46.4
merino16973 F 2021 Espinar 19.1 0.66 46.6
merino16974 M 2021 Espinar 19.7 0 44.5
merino16975 F 2021 Espinar 19.1 0.16 43.6
merino16976 M 2021 Espinar 20.7 3.76 46.2
merino16977 F 2021 Espinar 20.2 1.76 43.3
merino16978 M 2021 Espinar 19.3 0 0
merino16979 F 2021 Espinar 21 0 0
merino16980 M 2021 Espinar 0 3.06 0
merino16981 F 2021 Espinar 20.4 0.06 46.5
merino16982 M 2021 Espinar 19.2 2.96 45.8
merino16983 F 2021 Espinar 19 2.16 43.9
merino16984 M 2021 Espinar 19.5 2.06 44.9
merino16985 F 2021 Espinar 0 1.66 45.6
merino16986 M 2021 Espinar 20.9 0.96 43.3
merino16987 F 2021 Espinar 19.4 0.06 44.6
merino16988 M 2021 Espinar 20 0.56 43.7
merino16989 F 2021 Espinar 19.7 3.16 46.5
merino16990 M 2021 Espinar 17.6 6.16 43.4
merino16991 F 2021 Espinar 20.8 1.36 0
merino16992 M 2021 Espinar 19.6 3.76 44.7
merino16993 F 2021 Espinar 0 1.16 45.6
merino16994 M 2021 Espinar 20.3 0.96 45.2
merino16995 F 2021 Espinar 21.2 0.96 43.5
merino16996 M 2021 Espinar 18.9 0 46.1
merino16997 F 2021 Espinar 0 0 46.2
merino16998 M 2021 Espinar 21.1 3.36 44.5
merino16999 F 2021 Espinar 21.5 0 44
merino17000 M 2021 Espinar 20.8 3.16 45.2
merino17001 F 2021 Espinar 20.1 3.26 46
merino17002 M 2021 Espinar 19.8 1.16 44.5
merino17003 F 2021 Espinar 20 2.96 46.2
merino17004 M 2021 Espinar 21.1 4.06 45.9
merino17005 F 2021 Espinar 20.5 0 44.6
merino17006 M 2021 Espinar 20.7 3.66 46.4
merino17007 F 2021 Espinar 19.4 1.16 0
merino17008 M 2021 Espinar 21.1 0 44.4
merino17009 F 2021 Espinar 20.4 0.06 0
merino17010 M 2021 Espinar 19 1.16 45.1
merino17011 F 2021 Espinar 19.5 0 44.3
merino17012 M 2021 Espinar 19.7 0.66 0
merino17013 F 2021 Espinar 20.5 0 44.4
merino17014 M 2021 Espinar 20 0 45.6
merino17015 F 2021 Espinar 18.6 0 0
merino17016 M 2021 Espinar 20.3 4.36 45.5
merino17017 F 2021 Espinar 18.2 0 44.3
merino17018 M 2021 Espinar 19.3 0 44.4
merino17019 F 2021 Espinar 19.5 0 45.2
merino17020 M 2021 Espinar 20.8 1.46 44.9
merino17021 F 2021 Espinar 20 2.56 44.6
merino17022 M 2021 Espinar 19.6 0 45.3
merino17023 F 2021 Espinar 0 3.96 47.3
merino17024 M 2021 Espinar 20.4 1.96 45.2
merino17025 F 2021 Espinar 22.2 4.36 48.1
merino17026 M 2021 Espinar 19 1.26 44.9
merino17027 F 2021 Espinar 18.9 0 0
merino17028 M 2021 Espinar 19.6 0.06 46.3
merino17029 F 2021 Espinar 19.2 0.26 45.8
merino17030 M 2021 Espinar 0 0 45
merino17031 F 2021 Espinar 0 0 44.4
merino17032 M 2021 Espinar 19.7 2.06 44.9
merino17033 F 2021 Espinar 20.2 0 45.2
merino17034 M 2021 Espinar 20.6 1.86 45.8
merino17035 F 2021 Espinar 19.6 0.56 45.3
merino17036 M 2021 Azangaro 18.7 1.26 46.8
merino17037 F 2021 Azangaro 18.8 1.46 46.4
merino17038 M 2021 Azangaro 19 0 44.4
merino17039 F 2021 Azangaro 17.2 3.06 45.2
merino17040 M 2021 Azangaro 18.3 0 45.9
merino17041 F 2021 Azangaro 17 3.46 44.5
merino17042 M 2021 Azangaro 18.1 0 44.2
merino17043 F 2021 Azangaro 19 0.96 45.5
merino17044 M 2021 Azangaro 18.9 1.66 43.7
merino17045 F 2021 Azangaro 0 1.96 44.2
merino17046 M 2021 Azangaro 17.3 1.26 46.5
merino17047 F 2021 Azangaro 18 0.86 46
merino17048 M 2021 Azangaro 19.4 3.16 46.3
merino17049 F 2021 Azangaro 19.1 1.56 44.4
merino17050 M 2021 Azangaro 19 1.46 46.5
merino17051 F 2021 Azangaro 17.2 1.86 47.1
merino17052 M 2021 Azangaro 18.2 0 45.7
merino17053 F 2021 Azangaro 18.3 0 47
merino17054 M 2021 Azangaro 18.5 1.66 0
merino17055 F 2021 Azangaro 19.2 0 44.9
merino17056 M 2021 Azangaro 18.1 0.96 44.9
merino17057 F 2021 Azangaro 0 3.86 46.1
merino17058 M 2021 Azangaro 18.8 0 43
merino17059 F 2021 Azangaro 17.7 1.16 45.6
merino17060 M 2021 Azangaro 17.1 0 45
merino17061 F 2021 Azangaro 0 1.36 43.8
merino17062 M 2021 Azangaro 18.2 0.36 48.3
merino17063 F 2021 Azangaro 17.2 0 44.4
merino17064 M 2021 Azangaro 18.8 3.56 0
merino17065 F 2021 Azangaro 17.2 1.16 0
merino17066 M 2021 Azangaro 0 1.26 45.4
merino17067 F 2021 Azangaro 18.4 1.46 46.8
merino17068 M 2021 Azangaro 19.9 0 45.5
merino17069 F 2021 Azangaro 20.7 0.16 0
merino17070 M 2021 Azangaro 18.1 1.76 44.6
merino17071 F 2021 Azangaro 18.6 3.26 0
merino17072 M 2021 Azangaro 18.3 1.16 43.3
merino17073 F 2021 Azangaro 17 0.46 44.7
merino17074 M 2021 Azangaro 19.2 1.96 0
merino17075 F 2021 Azangaro 18.1 0.56 43.3
merino17076 M 2021 Azangaro 19.6 0 46.5
merino17077 F 2021 Azangaro 20.3 0 0
merino17078 M 2021 Azangaro 20 2.86 45.6
merino17079 F 2021 Azangaro 18.7 3.06 43.6
merino17080 M 2021 Azangaro 20.1 3.86 44.8
merino17081 F 2021 Azangaro 18.5 1.86 44.8
merino17082 M 2021 Azangaro 18.4 0 43.8
merino17083 F 2021 Azangaro 18.6 0.46 43.8
merino17084 M 2021 Azangaro 17.6 0.06 45.8
merino17085 F 2021 Azangaro 17.9 1.26 46.6
merino17086 M 2021 Azangaro 19.6 0.66 44.5
merino17087 F 2021 Azangaro 19.3 4.56 0
merino17088 M 2021 Azangaro 0 0.16 0
merino17089 F 2021 Azangaro 17.3 0 45.5
merino17090 M 2021 Azangaro 19.5 0.96 45.6
merino17091 F 2021 Azangaro 17.6 1.86 0
merino17092 M 2021 Azangaro 19.5 0 0
merino17093 F 2021 Azangaro 19.1 2.86 43.9
merino17094 M 2021 Azangaro 18.6 4.36 43.1
merino17095 F 2021 Azangaro 20.9 0.36 44.4
merino17096 M 2021 Azangaro 17.9 0.66 45.6
merino17097 F 2021 Azangaro 0 1.96 45.1
merino17098 M 2021 Azangaro 19.4 0 0
merino17099 F 2021 Azangaro 18.2 4.56 44.1
merino17100 M 2021 Azangaro 17.5 2.56 43.9
merino17101 F 2021 Azangaro 19.6 2.06 45.4
merino17102 M 2021 Azangaro 19 0 0
merino17103 F 2021 Azangaro 18.5 2.26 44.2
merino17104 M 2021 Azangaro 18.8 2.16 0
merino17105 F 2021 Azangaro 0 0 44.7
merino17106 M 2021 Azangaro 17.8 0 0
merino17107 F 2021 Azangaro 19.4 0.36 44.6
merino17108 M 2021 Azangaro 19.5 0.46 45
merino17109 F 2021 Azangaro 18.2 2.46 44.4
merino17110 M 2021 Azangaro 18.4 2.06 46.8
merino17111 F 2021 Azangaro 17.6 0 44.7
merino17112 M 2021 Azangaro 17.7 2.16 45.6
merino17113 F 2021 Azangaro 19.2 2.86 46.6
merino17114 M 2021 Azangaro 19.3 3.16 43.2
merino17115 F 2021 Azangaro 17.3 4.16 44
merino17116 M 2021 Azangaro 17.8 3.26 45.7
merino17117 F 2021 Azangaro 19.1 2.36 0
merino17118 M 2021 Azangaro 18.8 0.56 0
merino17119 F 2021 Azangaro 0 0 42.8
merino17120 M 2021 Azangaro 20.3 2.56 44.2
merino17121 F 2021 Azangaro 19.4 2.36 0
merino17122 M 2021 Azangaro 19.3 0 0
merino17123 F 2021 Azangaro 19.6 1.86 44.4
merino17124 M 2021 Azangaro 17.5 0.36 45.6
merino17125 F 2021 Azangaro 20 0 43.6
merino17126 M 2021 Azangaro 19.4 1.76 43.1
merino17127 F 2021 Azangaro 18.8 0.66 45.2
merino17128 M 2021 Azangaro 18.4 1.06 45.8
merino17129 F 2021 Azangaro 19.5 3.96 44.6
merino17130 M 2021 Azangaro 19 2.96 0
merino17131 F 2021 Azangaro 19 0 46.8
merino17132 M 2021 Azangaro 0 1.96 45.9
merino17133 F 2021 Azangaro 18.9 1.46 44.8
merino17134 M 2021 Azangaro 18.2 0 0
merino17135 F 2021 Azangaro 19.1 0 44.8
merino17136 M 2021 Azangaro 18.8 0.86 44.3
merino17137 F 2021 Azangaro 20.5 2.26 0
merino17138 M 2021 Azangaro 0 0.66 44.7
merino17139 F 2021 Azangaro 20 0 44.8
merino17140 M 2021 Azangaro 19.2 1.96 45.5
merino17141 F 2021 Azangaro 19.8 5.56 46.1
merino17142 M 2021 Azangaro 17.6 1.76 46.3
merino17143 F 2021 Azangaro 0 0 45
merino17144 M 2021 Azangaro 19.7 0 44.4
merino17145 F 2021 Azangaro 18.8 1.06 43.4
merino17146 M 2021 Azangaro 18.3 2.36 45.4
merino17147 F 2021 Azangaro 0 0 43.8
merino17148 M 2021 Azangaro 18.5 0.86 44.8
merino17149 F 2021 Azangaro 18.5 2.56 44.8
merino17150 M 2021 Azangaro 17.7 4.06 0
merino17151 F 2021 Azangaro 18.5 1.16 44.4
merino17152 M 2021 Azangaro 20.1 0 46.7
merino17153 F 2021 Azangaro 17.9 1.26 43.3
merino17154 M 2021 Azangaro 18.4 0.76 47.4
merino17155 F 2021 Azangaro 18.9 2.26 0
merino17156 M 2021 Azangaro 0 0 0
merino17157 F 2021 Azangaro 17.4 0.86 43.8
merino17158 M 2021 Azangaro 20.3 4.16 0
merino17159 F 2021 Azangaro 18.8 6.26 45.6
merino17160 M 2021 Azangaro 19.9 0 0
merino17161 F 2021 Azangaro 19.7 1.46 46.1
merino17162 M 2021 Azangaro 18.5 1.86 42.8
merino17163 F 2021 Azangaro 19.8 1.96 0
merino17164 M 2021 Azangaro 18.9 4.16 44.7
merino17165 F 2021 Azangaro 0 3.26 0
merino17166 M 2021 Azangaro 20.3 0 45.4
merino17167 F 2021 Azangaro 18.7 0 45.3
merino17168 M 2021 Azangaro 19.1 1.86 43.5
merino17169 F 2021 Azangaro 18.3 0 44.8
merino17170 M 2021 Azangaro 18.4 1.26 45.9
merino17171 F 2021 Azangaro 17.7 2.16 45.1
merino17172 M 2021 Azangaro 19.3 0 44.1
merino17173 F 2021 Azangaro 18.9 0 44.2
merino17174 M 2021 Azangaro 16.9 3.46 47.7
merino17175 F 2021 Azangaro 19.1 1.16 45.4
merino17176 M 2021 Azangaro 19.3 2.86 44.5
merino17177 F 2021 Azangaro 19.6 0 45.2
merino17178 M 2021 Azangaro 17.8 0.36 45.3
merino17179 F 2021 Azangaro 18.5 0.06 44.9
merino17180 M 2021 Azangaro 19.2 0.46 44.1
merino17181 F 2021 Azangaro 20.5 0 46.5
merino17182 M 2021 Azangaro 20.4 0 45.8
merino17183 F 2021 Azangaro 18.3 2.56 45.7
merino17184 M 2021 Azangaro 17.9 1.96 0
merino17185 F 2021 Azangaro 17.5 1.86 45.9
merino17186 M 2021 Azangaro 19.1 0 44
merino17187 F 2021 Azangaro 20.3 1.16 0
merino17188 M 2021 Azangaro 17.4 0 45.4
merino17189 F 2021 Azangaro 18.2 0 46.1
merino17190 M 2021 Azangaro 17.3 0.86 0
merino17191 F 2021 Azangaro 17.9 3.86 44.1
merino17192 M 2021 Azangaro 17.9 1.66 46.2
merino17193 F 2021 Azangaro 18.3 0 43.8
merino17194 M 2021 Azangaro 17.1 3.86 42.1
merino17195 F 2021 Azangaro 0 2.86 41.7
merino17196 M 2021 Azangaro 18.8 1.16 45.1
merino17197 F 2021 Azangaro 16.9 0 45.7
merino17198 M 2021 Azangaro 17.9 3.06 46
merino17199 F 2021 Azangaro 0 0.56 0
merino17200 M 2021 Azangaro 19.7 0.56 46.2
merino17201 F 2021 Azangaro 20.1 1.16 46.3
merino17202 M 2021 Azangaro 18.6 2.26 44.3
merino17203 F 2021 Azangaro 18.7 3.86 0
merino17204 M 2021 Azangaro 19.1 3.16 47
merino17205 F 2021 Azangaro 17.5 0 47.5
merino17206 M 2021 Azangaro 18.6 3.06 0
merino17207 F 2021 Azangaro 19.2 5.46 46.8
merino17208 M 2021 Azangaro 18.7 2.46 47.1
merino17209 F 2021 Azangaro 18.5 2.46 0
merino17210 M 2021 Azangaro 18.3 0 44.1
merino17211 F 2021 Azangaro 16.8 3.06 46.1
merino17212 M 2021 Azangaro 19 0.26 43.6
merino17213 F 2021 Azangaro 17.3 0 44.3
merino17214 M 2021 Azangaro 18.5 0.56 45.9
merino17215 F 2021 Azangaro 17.5 1.06 44.6
merino17216 M 2021 Azangaro 18.6 2.86 47.3
merino17217 F 2021 Azangaro 18.7 5.06 47.2
merino17218 M 2021 Azangaro 17 0 43.6
merino17219 F 2021 Azangaro 18.7 0.96 0
merino17220 M 2021 Azangaro 20.9 1.06 44.4
merino17221 F 2021 Azangaro 19.4 0 45.3
merino17222 M 2021 Azangaro 19.8 1.26 45
merino17223 F 2021 Azangaro 19.3 1.86 0
merino17224 M 2021 Azangaro 19.3 0.36 0
merino17225 F 2021 Azangaro 17.3 2.96 44.6
merino17226 M 2021 Azangaro 18.6 2.26 44.6
merino17227 F 2021 Azangaro 0 1.76 0
merino17228 M 2021 Azangaro 18.8 0 44.8
merino17229 F 2021 Azangaro 19.1 0.36 44.9
merino17230 M 2021 Azangaro 18.6 0.96 46.7
